arch_str,acc-cifar10,acc-cifar100,acc-ImageNet,flops-cifar10,flops-cifar100,flops-ImageNet
|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,84.61600001098634,62.14999995727539,30.166666610717773,78.56193,78.56778,19.64812
|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,87.69200000406902,65.52000001017252,36.82222220865885,43.17249,43.17834,10.800760000000002
|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,88.95733333496094,68.9066665608724,42.99999996948242,52.347530000000006,52.353379999999994,13.094520000000001
|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|none~2|,86.04800000488282,62.54999995727539,33.18333335876465,47.10465,47.1105,11.7838
|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,89.45200000244141,69.5066666422526,42.58888882785373,86.42625,86.4321,21.6142
|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,89.65999997924806,69.75999999389649,42.149999959309895,86.42625,86.4321,21.6142
|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,89.86,70.1999999633789,44.81666659037272,90.35841,90.36426,22.59724
|none~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,88.9819999975586,67.06999991455078,39.19999996948242,117.88353,117.88938,29.47852
|skip_connect~0|+|none~0|skip_connect~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,85.43866667236328,63.19999995320638,33.822222167968754,11.71521,11.72106,2.9364399999999997
|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|none~1|skip_connect~2|,83.38399999633788,53.84,27.93333329264323,11.71521,11.72106,2.93644
|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,88.89999999267579,68.15999996948241,40.84999989827474,82.49409,82.49994,20.63116
|skip_connect~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,89.21199999186199,69.33333330891928,42.92222216796875,51.03681,51.04265999999999,12.76684
|avg_pool_3x3~0|+|none~0|skip_connect~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,79.55399998046875,57.18999996948242,24.366666625976563,43.17249,43.17834,10.80076
|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,90.0493333178711,69.43333331298828,44.23333331976996,86.42625,86.4321,21.6142
|none~0|+|none~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,84.41599999267578,57.7199999420166,29.4999999516805,7.78305,7.7889,1.9534
|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,86.1479999987793,63.61999997253418,34.983333297729494,78.56193,78.56778,19.64812
|skip_connect~0|+|avg_pool_3x3~0|none~1|+|none~0|none~1|nor_conv_1x1~2|,75.55733333251953,49.88666663411458,17.933333306206595,11.71521,11.72106,2.9364399999999997
|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,88.72399998657227,68.21999993286133,40.66666659037272,51.03681,51.04266,12.76684
|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,88.66799998535157,69.0999999633789,41.900000030517575,58.90113,58.90698,14.73292
|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,71.23800000854493,44.119999935913086,16.066666636149087,7.78305,7.7889,1.9534
|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,89.67866666422526,69.6533333129883,42.511111083984375,121.81569,121.82153999999998,30.461560000000002
|skip_connect~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|skip_connect~1|none~2|,82.4659999987793,54.429999972534176,27.64999993387858,43.17249,43.17834,10.80076
|none~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,88.23799999755859,67.22999997558594,38.79999998474121,47.10465,47.1105,11.7838
|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,89.06599998901368,68.25999990844727,38.799999903361,82.49409,82.49994,20.63116
|skip_connect~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,87.540000004069,66.26666665039063,37.43333326551649,47.10465,47.1105,11.7838
|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|none~1|avg_pool_3x3~2|,83.74599997436525,61.259999987792966,28.516666625976562,43.17249,43.17834,10.80076
|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,81.96000000122069,59.12000001220703,30.049999926249185,11.71521,11.72106,2.93644
|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|none~1|nor_conv_3x3~2|,84.39000000976563,60.29999998779297,21.58333327738444,78.56193,78.56778,19.64812
|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,85.22533334716798,63.04666665039062,33.677777789645724,14.33665,14.3425,3.5918000000000005
|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,88.20199999511718,66.06999996032715,36.81666667683919,51.03681,51.04266,12.76684
|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,88.10999999633789,65.74000002441406,37.6666666208903,47.10465,47.1105,11.7838
|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,86.85400000366211,64.73000000915528,36.783333302815755,23.51169,23.51754,5.88556
|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,86.9120000012207,64.36999996948242,38.73333331807454,82.49409,82.49994,20.63116
|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,83.29733332845052,57.2599999593099,29.77777766757541,15.64737,15.65322,3.91948
|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,91.02799998046875,71.08999998168946,43.633333348592124,82.49409,82.49994,20.63116
|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,85.96200000732422,64.74000001525879,35.73333327992757,47.10465,47.1105,11.7838
|skip_connect~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|none~2|,86.08133334391276,61.660000022379556,32.944444405449765,11.71521,11.72106,2.9364399999999997
|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,86.81599999267578,64.53999998779297,37.13333322652181,51.03681,51.04266,12.76684
|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,88.75399999267579,68.97000006103515,41.03333335876465,86.42625,86.4321,21.6142
|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,38.1779999987793,9.729999991607666,11.13333331934611,7.78305,7.7889,1.9534
|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|none~1|nor_conv_1x1~2|,89.46399998168945,68.87999993896484,42.54999990844726,82.49409,82.49994,20.63116
|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,82.31399999511719,54.19999999389648,26.699999977111815,43.17249,43.17834,10.80076
|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,89.07999999023437,66.98999998168946,34.516666605631514,117.88353,117.88938,29.47852
|avg_pool_3x3~0|+|none~0|skip_connect~1|+|none~0|none~1|none~2|,9.711999999694823,0.999999999109904,0.8333333320617676,7.78305,7.788900000000001,1.9534
|none~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,64.11199999023438,39.839999957275396,13.999999977111816,11.71521,11.72106,2.93644
|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,90.1399999987793,69.38000003051758,42.85000003560384,51.03681,51.04266,12.76684
|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,88.11599998779297,66.85000000915528,39.866666600545244,19.57953,19.58538,4.90252
|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,89.32266665771483,68.66666666870118,40.899999983045795,117.88353,117.88938,29.47852
|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,88.14799998413085,66.73999998168945,39.683333267211914,82.49409,82.49994,20.63116
|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,84.52999997924805,57.91999996032715,29.666666631062824,11.71521,11.72106,2.93644
|nor_conv_3x3~0|+|none~0|none~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,87.56199999511719,63.36000002441406,26.549999941507977,113.95137,113.95722,28.49548
|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,85.488,62.859999963378904,33.46666657002767,51.03681,51.04266,12.76684
|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,88.67999999023438,67.81000000610351,38.94999992370606,51.03681,51.04266,12.76684
|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,85.9420000012207,63.04999998779297,35.46666667175293,19.57953,19.58538,4.90252
|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,85.62200001953124,63.50999994506836,35.99999989318847,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,86.39200000976562,64.64999997558593,34.78333324686686,47.10465,47.1105,11.7838
|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,89.04199998901368,66.60000001220703,40.16666662597656,51.03681,51.04266,12.76684
|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,89.88799999267579,69.11999996948242,44.04999995422364,82.49409,82.49994,20.63116
|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,74.28800000244141,43.779999945068354,24.46666660563151,43.17249,43.17834,10.80076
|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,85.89600001342774,63.26000001220703,33.98333325195313,15.64737,15.65322,3.91948
|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,84.62399997070312,58.2999999420166,25.283333320617675,15.64737,15.65322,3.91948
|skip_connect~0|+|skip_connect~0|none~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,85.47066667724609,63.29333331095378,33.599999996609164,11.71521,11.72106,2.9364399999999997
|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,86.918,65.05999993286133,37.533333287556964,51.03681,51.04266,12.76684
|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,80.04399998046875,52.70000001831055,28.216666603088377,15.64737,15.65322,3.91948
|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,86.80533334554036,64.39333334960936,34.733333260430236,15.64737,15.65322,3.91948
|skip_connect~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,88.32400000244142,66.70666667480468,39.155555470784506,51.03681,51.04265999999999,12.76684
|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,87.0139999987793,64.65999998779296,36.950000012715655,19.57953,19.58538,4.90252
|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,88.6859999987793,67.45000001220703,39.21666660054525,54.96897,54.97482,13.74988
|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,89.49599998779297,68.69999994506836,43.39999992879232,86.42625,86.4321,21.6142
|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,89.87999999023438,68.6399999633789,42.18333327229818,47.10465,47.1105,11.7838
|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,84.54800000976562,61.019999951171876,22.266666646321614,78.56193,78.56778,19.64812
|skip_connect~0|+|none~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,86.71200000813803,64.7799999552409,36.44444437662761,15.64737,15.65322,3.91948
|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,87.85799998413086,67.27999996948242,40.13333326721192,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|none~1|skip_connect~2|,88.3839999987793,66.95999998168946,38.716666529337566,47.10465,47.1105,11.7838
|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,87.25999998901366,66.08999993591308,37.66666661580403,23.51169,23.51754,5.88556
|none~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,78.09599997680664,50.29999996643066,21.349999938964842,43.17249,43.17834,10.80076
|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|none~2|,86.3779999951172,62.2200000213623,32.81666659291585,11.71521,11.72106,2.93644
|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,88.25200000000001,66.90999998779297,38.89999999491374,47.10465,47.1105,11.7838
|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|none~0|none~1|avg_pool_3x3~2|,81.63999999023437,56.60999999084473,24.033333305358887,47.10465,47.1105,11.7838
|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|none~2|,78.56799998779297,50.59999996643066,21.499999961853028,47.10465,47.1105,11.7838
|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,54.663999995727536,30.849999964904786,12.516666645050048,7.78305,7.7889,1.9534
|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,86.77599998535156,64.54999999694823,33.53333328755697,47.10465,47.1105,11.7838
|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,89.42199998901367,69.65999991455078,42.39999985758463,117.88353,117.88938,29.47852
|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,89.24600000854493,67.92999996948242,40.63333324686687,47.10465,47.1105,11.7838
|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|none~1|skip_connect~2|,88.8080000012207,67.13999993286133,38.3333332417806,47.10465,47.1105,11.7838
|skip_connect~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,87.68266666422527,65.62666664428711,37.98888881768121,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|,89.07799998657227,68.66999993286133,42.583333211263025,121.81569,121.82154,30.46156
|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,82.88999998291015,56.64,24.01666663614909,15.64737,15.65322,3.91948
|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,83.11200000610351,57.27999999389648,31.916666608174644,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|none~1|skip_connect~2|,86.88399997436522,64.20999995422363,35.0166666132609,15.64737,15.65322,3.91948
|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,86.1440000024414,63.55000000305176,35.06666663614909,51.03681,51.04266,12.76684
|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,89.64199999633789,69.50000001831054,38.51666670227051,113.95137,113.95722,28.49548
|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,87.7940000012207,67.91999997558594,36.73333328247071,51.03681,51.04266,12.76684
|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,88.24399999877929,65.68999999389649,38.24999998474121,51.03681,51.04266,12.76684
|avg_pool_3x3~0|+|none~0|skip_connect~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,79.50799999430338,57.639999965413416,24.399999977959528,43.17249,43.17834,10.800760000000002
|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,88.79599998779297,67.63999997558594,40.16666665140788,82.49409,82.49994,20.63116
|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,88.46399998779296,67.59000000915528,38.78333327229818,82.49409,82.49994,20.63116
|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,88.01200000122071,65.86000000305177,35.61666666666667,78.56193,78.56778,19.64812
|skip_connect~0|+|nor_conv_3x3~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,89.47866665934244,68.89999997965494,42.433333282470706,51.03681,51.04265999999999,12.76684
|nor_conv_1x1~0|+|none~0|skip_connect~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,87.6539999987793,65.42999997558594,37.21666661071777,51.03681,51.04266,12.76684
|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,88.53599999145507,67.94999990234375,38.949999989827475,82.49409,82.49994,20.63116
|skip_connect~0|+|skip_connect~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,89.04266665771485,67.31333329264324,40.17777776082357,47.10465,47.1105,11.7838
|none~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,89.18199998168944,67.98999987182617,40.58333330790202,82.49409,82.49994,20.63116
|skip_connect~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,87.81600000651042,67.55333330891928,37.83333328586154,19.57953,19.58538,4.90252
|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,89.79199998657226,69.81999992980957,44.93333331298828,86.42625,86.4321,21.6142
|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|none~0|none~1|nor_conv_1x1~2|,75.6739999963379,51.55999993896484,16.999999950408935,15.64737,15.65322,3.91948
|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|none~0|nor_conv_3x3~1|none~2|,86.8419999987793,63.52999993896485,24.199999951680503,82.49409,82.49994,20.63116
|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,89.006,69.33999998779296,42.28333338419596,86.42625,86.4321,21.6142
|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,86.88600000610352,64.3999999786377,34.28333331298828,78.56193,78.56778,19.64812
|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|none~1|none~2|,71.52600000366212,46.72999996948242,16.89999997965495,78.56193,78.56778,19.64812
|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,83.33066666748046,57.159999993896484,32.24444439019097,66.76545,66.7713,16.698999999999998
|skip_connect~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,89.28666666259767,67.21333330688476,39.62222214423286,47.10465,47.1105,11.7838
|none~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|none~1|none~2|,86.03799998291015,62.379999999999995,33.11666662597656,11.71521,11.72106,2.93644
|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,88.16999999267578,67.65000004882812,39.133333272298174,82.49409,82.49994,20.63116
|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,81.68399997802734,57.60999997253418,27.48333327738444,11.71521,11.72106,2.93644
|none~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,84.51400001586914,58.51999998474121,29.316666659037274,47.10465,47.1105,11.7838
|skip_connect~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,86.59333333658854,63.64666663614909,35.73333329603407,47.10465,47.1105,11.7838
|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,89.71199998657227,68.88999997558594,44.33333332316081,58.90113,58.90698,14.73292
|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|none~2|,86.0140000048828,61.780000012207026,32.21666665395101,19.57953,19.58538,4.90252
|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,89.43599999389647,69.65999993896484,41.3666666208903,121.81569,121.82154,30.46156
|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,87.14599997680664,65.0800000427246,37.56666657511393,78.56193,78.56778,19.64812
|skip_connect~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,89.19466665039063,68.40000002441407,41.8444443766276,82.49409,82.49994,20.63116
|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,89.16799999104818,67.9600000020345,41.599999952528215,51.03681,51.04265999999999,12.76684
|nor_conv_1x1~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,88.67799998779296,68.2899999572754,40.91666667683919,82.49409,82.49994,20.63116
|none~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,85.30599998779297,62.96999996948242,33.79999994659424,15.64737,15.65322,3.91948
|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,86.90800000244141,63.419999966430666,34.55000001271566,47.10465,47.1105,11.7838
|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|none~1|none~2|,84.32200000732422,57.72999996643067,29.8666666208903,43.17249,43.17834,10.80076
|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,88.05600000244141,66.81000001220703,39.99999988810221,19.57953,19.58538,4.90252
|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,82.90199999267578,60.10999997863769,29.366666666666667,15.64737,15.65322,3.91948
|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,89.67399999389649,68.40999992675782,41.08333324178059,86.42625,86.4321,21.6142
|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|none~2|,84.5520000012207,59.979999938964845,22.199999974568684,78.56193,78.56778,19.64812
|none~0|+|none~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,88.77999999389648,67.38000001220703,38.96666651916504,43.17249,43.17834,10.80076
|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,74.14400001220703,40.590000003051756,22.283333287556964,43.17249,43.17834,10.80076
